"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000172071.15",26.7433578269042,1.01626369982049,0.315991300734568,3.216112903925,0.00129939700331809,0.00656317414008388
"ENSG00000125743.11",133.180248942162,1.01449644150484,0.291165843853927,3.48425635396229,0.000493506557389325,0.00289646839290183
"ENSG00000145632.15",136.510088454276,1.01385891596337,0.267995952411615,3.78311279271185,0.000154879185712878,0.00110110334295495
"ENSG00000076242.18",35.5139156752811,1.01326652313321,0.359641244202554,2.81743693046097,0.0048408621099503,0.0197321164325971
"ENSG00000147459.18",70.5641592779872,1.01298871143266,0.319986099245197,3.16572724197132,0.00154695776864501,0.0075908993402143
"ENSG00000135486.19",2287.57663306699,1.01089729736475,0.200008648030123,5.05426793951678,4.32044716979212e-07,6.92153271078941e-06
"ENSG00000104904.12",125.378186613892,1.0099678814825,0.281948708150717,3.58209792166388,0.000340845976482013,0.00212212101682787
"ENSG00000221983.8",205.983190738394,1.00815720738033,0.16523413357737,6.10138586715357,1.05152712438891e-09,3.17480304863576e-08
"ENSG00000140350.15",558.87023258083,1.006959474359,0.323964549171079,3.10823970380551,0.00188205352330363,0.00897213774773288
"ENSG00000130770.18",255.13312898871,1.00665803393902,0.264981751389146,3.7989711693794,0.000145297991439195,0.00104654136296754
"ENSG00000144043.13",25.8162796360962,1.00551063071492,0.411638199497172,2.44270486058675,0.0145776534063558,0.0474786739295936
"ENSG00000102241.12",269.497069858198,1.00263682015176,0.230509741093865,4.34965054142105,1.36354650686366e-05,0.000136644766964422
"ENSG00000142227.11",54.3364749212455,1.00003948206941,0.306077959866443,3.26727047744887,0.00108589878773467,0.00563901134534764
"ENSG00000108298.12",2479.14596594023,0.999749613062385,0.199375671847945,5.01440122456288,5.31988728836352e-07,8.35222304273073e-06
"ENSG00000111269.3",20.7897528596038,0.998450539592688,0.347638818266543,2.87209162823455,0.00407764717961133,0.0170565881136495
"ENSG00000107537.14",30.404944194233,0.998068155842467,0.291414631268026,3.42490749863723,0.000615008775994735,0.00349419943900507
"ENSG00000136492.10",23.9790789763167,0.996975823080596,0.41141756391917,2.42326995858755,0.0153814916025237,0.0494855365081193
"ENSG00000109929.10",30.4509426161457,0.996955906740094,0.384738594910205,2.59125525728131,0.00956265330612787,0.0341471547171056
"ENSG00000133142.19",337.788536317129,0.996461543323816,0.355554232463762,2.80255851946685,0.00506990176626693,0.0204971994155513
"ENSG00000255302.5",113.698972573911,0.996072514120586,0.224839851278084,4.43014220325487,9.41709698865588e-06,9.90056402155562e-05
"ENSG00000235162.9",134.377724886178,0.995764793205253,0.247896194110607,4.01686196425008,5.8978246550438e-05,0.000474444989329741
"ENSG00000131013.4",33.6232130532844,0.99495725615068,0.334879711692797,2.97108848762808,0.00296746265957396,0.0130757808596544
"ENSG00000141759.15",52.4725578327564,0.994660547305643,0.34257060826285,2.90351980968097,0.00368993626256059,0.0157566634602542
"ENSG00000140995.17",107.562154552594,0.993624005400382,0.329187131567733,3.01841691280066,0.00254099068538223,0.0114691577653572
"ENSG00000163545.11",48.7988451439318,0.99341054163179,0.314076080651544,3.16296146962539,0.00156172999948079,0.00764045800992721
"ENSG00000186834.4",123.410499366082,0.992271296916985,0.242365285395624,4.09411477925667,4.237843510201e-05,0.000359644016811653
"ENSG00000166710.23",106.584711097701,0.992103864556216,0.370869371217615,2.67507629788624,0.00747122448971172,0.0279725495600495
"ENSG00000152193.8",28.0249178441522,0.992070764688863,0.365272892751489,2.71597149521799,0.00660816072847593,0.0252223962975054
"ENSG00000197747.9",699.677496408639,0.991548274806952,0.23214815434613,4.27118741305419,1.94434919729093e-05,0.000182246462074433
"ENSG00000182899.17",157.484655297819,0.990335687253251,0.307268764280255,3.22302753282785,0.0012684336087379,0.00643784730296932
"ENSG00000126698.11",162.335647219835,0.990139385743233,0.283252001646448,3.49561302298973,0.000472974096544985,0.0027916140284798
"ENSG00000168172.9",215.783306239793,0.988992469618806,0.232447502051562,4.25469175142793,2.09337199150665e-05,0.000195243209504878
"ENSG00000105372.8",1119.99830522215,0.987908084366947,0.210430067658973,4.69470972165428,2.66985575293521e-06,3.39865421522293e-05
"ENSG00000110700.7",288.687893960347,0.986282998389147,0.257628709750574,3.82831167902066,0.000129025299623078,0.000941454936056854
"ENSG00000198898.16",41.1856812646738,0.983203899504863,0.385646864264725,2.54949278890013,0.0107879742076311,0.0375407155655284
"ENSG00000250337.10",34.2985225891524,0.981103545163673,0.381807110172236,2.56963141603384,0.0101806769587427,0.0359183434274744
"ENSG00000099385.12",38.7533098948544,0.980858026671468,0.294542647061667,3.3301052885089,0.00086813150297852,0.00466769335505574
"ENSG00000134905.17",22.6568286677099,0.975522025885189,0.360573178899611,2.70547584504833,0.0068206608492966,0.0258747497044381
"ENSG00000121289.18",65.7717142152584,0.975448485923468,0.298889035414811,3.26358069498835,0.00110013850115528,0.00570352486564819
"ENSG00000112972.15",170.180724101756,0.975133516128314,0.232993405652013,4.18524083717942,2.84863911925533e-05,0.000253152646258351
"ENSG00000141198.16",37.5905897633,0.972209763831945,0.372116494549861,2.61264893674762,0.008984353673963,0.0325010029219399
"ENSG00000236552.2",55.5667916732346,0.966812230370562,0.267044554570716,3.62041544687084,0.000294130360325452,0.00188099660167397
"ENSG00000111786.10",214.728654707911,0.965393168287196,0.193615114308288,4.9861456928927,6.15957035841919e-07,9.55900375227492e-06
"ENSG00000131018.25",96.0569815681268,0.963819493388245,0.215509405260082,4.472285059787,7.73881707409619e-06,8.38891333003292e-05
"ENSG00000170515.14",145.494330963872,0.963584472299233,0.238653527281692,4.03758738986446,5.40037298578858e-05,0.000440446004555224
"ENSG00000137309.21",576.280419601774,0.9629184056197,0.229947409112181,4.1875592742597,2.81970393257704e-05,0.000251292441294945
"ENSG00000081154.12",53.0432621390609,0.962764322066633,0.318720346949199,3.02071810376162,0.00252176016640786,0.0113987431706152
"ENSG00000132109.10",29.933363490181,0.958314896071511,0.347834606255695,2.75508784587997,0.005867637910842,0.0230017266417527
"ENSG00000086598.11",403.75111232195,0.953908911226944,0.16978563317773,5.61831347784532,1.92830409848521e-08,4.36649629993526e-07
"ENSG00000146112.12",128.454920545183,0.952955165963185,0.338658959272721,2.81390803305391,0.00489432283279023,0.0198734590438368
"ENSG00000184205.14",99.8513006258249,0.952652888227349,0.301543559947762,3.15925463104695,0.00158173228214087,0.00771217292845082
"ENSG00000114391.14",241.498151657519,0.949184449426908,0.30951249484361,3.06670801741465,0.00216430156627785,0.0100829479497217
"ENSG00000089009.16",736.483090463277,0.94572908321977,0.202665505972924,4.66645312274365,3.06443517381041e-06,3.78831749833256e-05
"ENSG00000100796.18",186.419108289213,0.945265795662688,0.210264501381363,4.49560334460941,6.93729539532348e-06,7.58993294122499e-05
"ENSG00000182551.14",43.893557007247,0.945197335782043,0.363913276598758,2.5973147905351,0.00939557742673499,0.0336910313512918
"ENSG00000053372.5",26.0526257469045,0.944336640466415,0.328720496163472,2.87276470888751,0.00406897038517507,0.0170278547438246
"ENSG00000189403.15",449.539598048082,0.943760617721229,0.2244045359223,4.20562184201127,2.60365272016634e-05,0.000233990016796295
"ENSG00000143384.14",106.903880781431,0.941486018034136,0.221856180744958,4.24367720959035,2.19886580766376e-05,0.000203470686720949
"ENSG00000171606.18",23.759029261317,0.938897718932482,0.365489892771705,2.56887464606017,0.0102029357613643,0.035956473951385
"ENSG00000116209.12",21.1439395637535,0.936101358272137,0.380817644818862,2.45813546459329,0.0139660482534723,0.0460000610306673
"ENSG00000197961.12",29.7918373036509,0.930322634860002,0.361453696131889,2.57383627506341,0.0100577855211728,0.0355646920455884
"ENSG00000162244.12",383.559800661416,0.926267223223907,0.251100373077523,3.68883252490405,0.000225285446539725,0.00150830768045786
"ENSG00000174748.22",458.995389244844,0.9249132862836,0.311467942022946,2.969529641723,0.00298256036074005,0.0131154848192995
"ENSG00000180008.9",43.2393430890399,0.924362036024128,0.318807422246284,2.899437000278,0.00373833462321017,0.0159056513778861
"ENSG00000103064.15",30.5534628550071,0.924308149811262,0.302606361703999,3.0544901455687,0.00225443420823967,0.0103898093158599
"ENSG00000161813.23",100.289369945162,0.92395005688305,0.291920582092922,3.16507335748237,0.00155043856112761,0.00759529922824855
"ENSG00000265491.5",42.0606811376902,0.921979704835427,0.369285734984029,2.4966567010104,0.0125370263109467,0.0422838481378867
"ENSG00000173575.24",226.702424828397,0.921027173046105,0.256332700636428,3.59309276873126,0.000326776182168985,0.00205017750211267
"ENSG00000112667.13",45.7662698564306,0.918660345949945,0.342599724445892,2.68143924352464,0.00733062245967349,0.0275305564183112
"ENSG00000163001.12",66.9183473740894,0.918104502397426,0.314957163808438,2.91501387457194,0.0035567273005158,0.0152606954024812
"ENSG00000137073.24",152.628200788457,0.917066817426796,0.277620686645881,3.30330865652155,0.000955511530777277,0.00506238392571538
"ENSG00000115415.21",79.9259244645701,0.916847415823393,0.252355294386114,3.63316100838597,0.000279970193649592,0.00181010241879146
"ENSG00000120211.4",68.2298797599317,0.913578827218962,0.340823211599459,2.68050647997712,0.00735108411914303,0.027572474075897
"ENSG00000148337.22",122.342175503846,0.912100105509416,0.263449360734292,3.46214582934341,0.00053588670665295,0.00310458350348757
"ENSG00000114270.18",120.286123169244,0.911102004808376,0.369789171692455,2.46384176323616,0.0137456780450717,0.0454171473814714
"ENSG00000196531.14",1299.0132026009,0.909687883944499,0.205502786659848,4.42664500433383,9.57100515067982e-06,0.000100176520577115
"ENSG00000033867.18",45.518701878917,0.909549950228571,0.287642543702491,3.16208422621001,0.00156644249717106,0.00765512469445032
"ENSG00000278311.5",59.9288456099535,0.908462415776286,0.275066699054836,3.30269865053777,0.000957592348599065,0.00507055644958021
"ENSG00000233927.5",106.445978597978,0.906306597520882,0.353966497442262,2.56043044771127,0.0104542587133578,0.036582138588347
"ENSG00000088833.18",83.5687759670659,0.905647163608372,0.291834507178718,3.10329019129242,0.00191381880383639,0.00910513794552465
"ENSG00000062716.13",171.714964863842,0.905559557394592,0.345852630122722,2.61833936920839,0.008835888082577,0.0320995240022658
"ENSG00000124784.9",40.3098570872928,0.905407069080372,0.355413090247347,2.54747811469257,0.0108504658799735,0.0376922247713057
"ENSG00000023041.12",24.0275902677119,0.902974629063875,0.325803898168838,2.7715280085321,0.00557938721078587,0.022092403331485
"ENSG00000165752.17",39.2614855183545,0.900956685569096,0.320705490663074,2.80929610436767,0.00496499579636224,0.0201075926060758
"ENSG00000130826.19",261.125762161845,0.900410318444282,0.243089111985646,3.7040339285021,0.000212197858297181,0.00144117074632981
"ENSG00000111057.11",1200.06381610555,0.900204522970072,0.170014193540033,5.29487864645902,1.19095472863256e-07,2.23481943101966e-06
"ENSG00000155368.18",427.683812041228,0.898834282348033,0.227845121596494,3.94493538439607,7.98214997302043e-05,0.000615317943910413
"ENSG00000163811.12",109.284210144798,0.898117953472194,0.232568918121744,3.86172821684646,0.000112587773894829,0.00083641705843004
"ENSG00000092108.22",46.8900412444755,0.89615453240436,0.332880952124829,2.6921171868924,0.00709999927866758,0.0267527972820194
"ENSG00000121390.19",72.4902712444646,0.895304558286849,0.310231798993216,2.88592130527028,0.00390269727301739,0.0164430484888865
"ENSG00000224877.4",46.0159777398942,0.894770783538832,0.320433113594114,2.79237926911705,0.0052321988745665,0.021000133531494
"ENSG00000153774.9",171.859706770967,0.894348537259172,0.359459456077674,2.48803730751185,0.0128450257578881,0.0430605489819595
"ENSG00000118193.12",41.9093412128158,0.892554377587729,0.291936154440285,3.05736156352056,0.00223294756828689,0.0103160206440719
"ENSG00000125534.10",165.982624001049,0.8871942091187,0.257887626287513,3.44023566345749,0.000581207869375084,0.00332825418207495
"ENSG00000116288.13",103.015904369305,0.885190021174335,0.20199790155775,4.382174341159,1.17500722330695e-05,0.000120572636639994
"ENSG00000147133.18",100.066630455752,0.884191904149454,0.234953929915654,3.76325650082495,0.00016771502378471,0.00117989210160715
"ENSG00000172602.11",47.5286045835666,0.884166344657048,0.317891849404652,2.78134323454003,0.00541344687030231,0.0215531147583465
"ENSG00000122566.22",2538.16357203114,0.882663291134071,0.244811562338649,3.60548040583589,0.000311576000774679,0.00197380358258068
"ENSG00000263934.5",1030.92816123374,0.880652753792006,0.339204654012143,2.5962283930234,0.00942533905870741,0.0337720402940372
"ENSG00000179271.3",95.9860890675515,0.87769456741257,0.34384513459718,2.55258684535642,0.01069262490216,0.0372639757966507
"ENSG00000198074.10",496.119169290359,0.877279639194419,0.177081996167273,4.95408713580197,7.26706380542081e-07,1.10169030477079e-05
"ENSG00000142541.18",4385.14765334752,0.877155514494025,0.158790599000457,5.52397635638054,3.31412081018283e-08,7.03131036755006e-07
"ENSG00000108344.15",69.6313201960526,0.876553589276974,0.274893762876902,3.18869944557272,0.00142914383804328,0.00710424008146054
"ENSG00000105974.13",41.4705069525642,0.875527105342965,0.32193325394966,2.71959201046025,0.0065362507574521,0.0250290577785361
"ENSG00000101608.13",226.847697035042,0.873742582413587,0.202161400808058,4.32200498671436,1.54617693462883e-05,0.000151403188401284
"ENSG00000171530.15",255.219775084203,0.873511556088054,0.219910422552062,3.97212440388657,7.12344994500554e-05,0.000558260386705093
"ENSG00000105968.19",53.9096908859053,0.872474198008842,0.312094606628549,2.7955439776223,0.00518124519673887,0.0208311266552625
"ENSG00000112715.26",71.2306269497009,0.872251263846162,0.289055700387181,3.01758886843542,0.00254794321028718,0.0114950311498588
"ENSG00000163191.6",359.666157171842,0.87222422289334,0.266427058031818,3.27378243537552,0.00106118281817865,0.00554042679364175
"ENSG00000136888.8",63.7382686345605,0.870900412969808,0.251440901836408,3.46363859900738,0.00053292197378657,0.00308930768804276
"ENSG00000103540.17",34.6066871200819,0.870344871558196,0.321447246213234,2.70758229168605,0.00677752658111082,0.0257540542130149
"ENSG00000205339.10",209.093154371266,0.868968489072526,0.204710510993327,4.24486502845402,2.18725036839838e-05,0.000202594871881148
"ENSG00000171208.10",64.6208499467766,0.867331427130377,0.259178356237149,3.34646549859574,0.000818488644566831,0.00446189990267335
"ENSG00000100216.6",51.2785438977244,0.867286717589765,0.27126581382801,3.19718399215482,0.00138776376011386,0.00693513772958757
"ENSG00000166595.12",57.1088948332393,0.867179733180028,0.241875482815319,3.58523205033621,0.000336778622717178,0.00209957288285626
"ENSG00000118181.11",141.698237482837,0.866565629420283,0.26181514427081,3.30983767892336,0.00093350089598333,0.00496531814803104
"ENSG00000142627.13",84.5643447276826,0.866323493383167,0.293745736281017,2.94922916788955,0.0031856765405047,0.013861003700487
"ENSG00000181555.22",59.7028060233298,0.864298827266677,0.270729938707702,3.19247598323373,0.0014105867461726,0.00703426529854204
"ENSG00000188846.14",564.918002091815,0.864007831396602,0.18356190326466,4.70690168292095,2.51510131870163e-06,3.23223116264248e-05
"ENSG00000063177.13",425.343091106319,0.86263961385852,0.238871549203662,3.61131167246307,0.000304652273788349,0.00193787662432128
"ENSG00000278771.1",65521.1386832438,0.862198746391427,0.351656892115636,2.45181813785668,0.014213647840284,0.046596874399905
"ENSG00000167460.17",513.634205068583,0.86034906005108,0.273201081182302,3.14914222274613,0.00163750480981274,0.0079348226895247
"ENSG00000275052.5",103.386441356585,0.859484454881177,0.242365665418925,3.54623025252184,0.000390784595578828,0.00239038369503413
"ENSG00000127616.22",63.2442299738636,0.858178130128203,0.325673642426237,2.63508622845514,0.0084115911448656,0.0308076160904486
"ENSG00000125868.16",394.659671300051,0.857280203589081,0.185284522593766,4.62683116532435,3.71302953425767e-06,4.48419720675734e-05
"ENSG00000133606.11",61.8959801283254,0.851858636623151,0.278394588185532,3.05989653813041,0.00221413464675333,0.0102421108260276
"ENSG00000197451.12",319.00306673255,0.848523128317294,0.213140004228271,3.98105992063571,6.86086496543031e-05,0.000541284321393246
"ENSG00000184897.7",42.121006725209,0.848358300024582,0.339139575645844,2.50150192117509,0.0123667771457527,0.041791769935894
"ENSG00000124193.16",46.2298757812675,0.848037162337339,0.319072273975525,2.65782153921149,0.00786475270654819,0.0291791927907381
"ENSG00000086589.12",35.1961796302254,0.847341282700508,0.339866530442454,2.49315895153724,0.0126612152133429,0.0425351809235699
"ENSG00000165672.7",181.197215129487,0.845263863537505,0.299638302568097,2.82094730978329,0.00478820667351986,0.0195428539274511
"ENSG00000168653.11",382.415179641671,0.845002592548922,0.275812251439085,3.06368766485178,0.00218627033370069,0.01016017096372
"ENSG00000166333.14",38.2004095150096,0.844903282505065,0.32287069131736,2.61684725565437,0.00887460438265571,0.0322277460619186
"ENSG00000083896.13",222.090861117818,0.842445987891577,0.319297561365618,2.63843539640103,0.0083289568440851,0.0305882157782775
"ENSG00000151327.14",113.698359442347,0.841513788457622,0.297473870654939,2.82886623488943,0.00467132191190716,0.0191404316703634
"ENSG00000185561.10",48.2537335220834,0.839773118630723,0.336978504281793,2.49206732168434,0.0127001962745492,0.0426205375512126
"ENSG00000197756.10",346.669571609155,0.837845584566037,0.26916117416207,3.11280253243934,0.00185319967470183,0.00886687026267366
"ENSG00000198887.9",40.3506216970739,0.837579347403249,0.342686900031882,2.44415338702858,0.0145192521027251,0.0473421096599761
"ENSG00000111640.15",3633.6677822661,0.83739868823111,0.178837555860989,4.68245433236641,2.83460351403148e-06,3.56026201362354e-05
"ENSG00000105193.9",796.271209193402,0.83531991441898,0.247165367258849,3.37959934954874,0.00072591565797658,0.00402912463538089
"ENSG00000147677.12",235.821969877214,0.83415901389564,0.188779616135454,4.41869218177195,9.92999577745439e-06,0.00010301823813174
"ENSG00000105185.12",130.202328036529,0.831356026968606,0.191107771627753,4.35019476124683,1.36016669929695e-05,0.000136451227980588
"ENSG00000127920.6",71.3520560681416,0.831088207992364,0.264274835704952,3.1447875306608,0.00166207492556702,0.00803981437469901
"ENSG00000013306.16",56.6932680359133,0.830018715840509,0.286913161502332,2.89292659665515,0.00381670483656928,0.0161660789390659
"ENSG00000166848.7",58.6300713310288,0.829391758219435,0.326845949231477,2.53756168668943,0.0111627693479723,0.0385600613340297
"ENSG00000198755.11",232.784614583936,0.827600862987043,0.222701273831852,3.7161927668717,0.000202247302865011,0.00138256138823541
"ENSG00000108384.16",39.8382033299778,0.827452045615008,0.31189373380707,2.65299349081137,0.0079781409367987,0.0295420036215227
"ENSG00000267519.6",50.8801254165103,0.825042968611492,0.315920683100178,2.61155097702125,0.00901325492231578,0.0325930369935565
"ENSG00000198899.2",2534.17059450396,0.824865974937635,0.317031421128192,2.60184297191192,0.0092724297742079,0.0333637465519627
"ENSG00000105849.6",36.7193388841686,0.823281081016544,0.309080017761504,2.66365029670671,0.0077297872895876,0.028731377768121
"ENSG00000198604.11",154.295657196679,0.821635272316489,0.243774122418065,3.37047781842656,0.000750379468478572,0.0041408804902667
"ENSG00000164022.18",86.4951952174771,0.82145134026195,0.291065528935172,2.82222131650948,0.00476922522296411,0.0194738195059913
"ENSG00000107438.9",56.2492459515784,0.82026448626438,0.291423084868653,2.81468603159589,0.00488249092917903,0.0198417017052918
"ENSG00000198176.13",61.586063697908,0.820015171950885,0.25048836174986,3.27366575525676,0.00106162105759271,0.00554042679364175
"ENSG00000166902.5",43.8486215780285,0.819688198254133,0.324451926546867,2.52637796599962,0.0115245419108332,0.0395487012022036
"ENSG00000100442.11",79.0262825232743,0.818233309422899,0.229824933124757,3.56024604597071,0.000370507474619381,0.00227669955049874
"ENSG00000163605.16",29.6265635615952,0.817720876912989,0.332739835627074,2.45753826070128,0.0139892908414214,0.0460433066723063
"ENSG00000115694.15",29.1428831876331,0.816345316251204,0.335028265734676,2.43664609748989,0.0148241797722649,0.0480205548331279
"ENSG00000106153.13",153.331718223425,0.813510756701343,0.233417800875101,3.48521301139601,0.00049174540821343,0.00288973284177823
"ENSG00000108179.14",38.099398623535,0.812023864720492,0.302944835632778,2.68043474985923,0.00735265975357252,0.027572474075897
"ENSG00000099795.7",55.8537399737454,0.810215209884851,0.332275680544077,2.43838251586208,0.0147531534080901,0.0478629249387043
"ENSG00000164405.11",189.646088445999,0.810205776332895,0.296095890201416,2.73629524469847,0.00621352498592418,0.0240285162675429
"ENSG00000092199.19",659.005455455559,0.808979063167288,0.198598542726469,4.07343906990043,4.63239746433248e-05,0.000387197729494339
"ENSG00000127870.17",45.2150943709583,0.808538855164893,0.323985225491516,2.49560409410109,0.0125742855724533,0.0423640093320852
"ENSG00000040275.17",102.838263664136,0.807544132511058,0.246613585548668,3.27453222300964,0.00105837067812387,0.00553117542165205
"ENSG00000080824.19",7227.68904887103,0.807104502241241,0.321986998009257,2.50663693637106,0.0121885835336885,0.0412563625179109
"ENSG00000006327.14",80.2013556230225,0.805831150588748,0.295714916231487,2.72502706612858,0.00642962160291689,0.0246910050955879
"ENSG00000168615.13",238.189531168033,0.805180805267698,0.197744245952636,4.0718292529258,4.66453683506466e-05,0.000389193418833562
"ENSG00000165733.8",117.255452311865,0.805064030121162,0.281193471873077,2.86302532117298,0.0041961702801086,0.0174657675230362
"ENSG00000160213.10",95.6655229866663,0.802342399620914,0.24411728516959,3.2867086780173,0.00101365638823947,0.00532848391585704
"ENSG00000172775.18",123.91466165065,0.796819126730158,0.317167723853877,2.51229575647887,0.011994851539344,0.0407617249280736
"ENSG00000115053.17",4240.35700833906,0.79433626512484,0.313605426108637,2.53291620295393,0.0113117991144345,0.0389605658712881
"ENSG00000106853.20",385.991910994932,0.793403706153119,0.143456663687361,5.5306159069906,3.19108361755811e-08,6.80090671434331e-07
"ENSG00000124562.10",254.005548315528,0.793305037837689,0.282580762638648,2.80735684350931,0.00499498756942997,0.0202116765051677
"ENSG00000175556.17",31.8088189931421,0.791860132598252,0.319521471565548,2.47826892107877,0.0132021597603646,0.0439181457588404
"ENSG00000198242.14",3464.14708587209,0.790865307521212,0.208872508141582,3.78635424335085,0.000152873698929555,0.00108848846856871
"ENSG00000138160.7",85.9062684550912,0.789797688670441,0.217207268107436,3.63614760938748,0.000276745788627483,0.00179048442916957
"ENSG00000181019.13",797.386112367621,0.788165553916427,0.182990898089892,4.30712981980804,1.65386553651053e-05,0.000159605931976688
"ENSG00000143751.10",74.2619152985004,0.787971004990043,0.314258396024196,2.50739841785922,0.0121623534805253,0.0411823759117716
"ENSG00000002549.13",49.621106465171,0.785116798174088,0.289201658685096,2.71477280505151,0.00663212516173753,0.0252933680257358
"ENSG00000188529.15",143.611044017569,0.784422305440257,0.223216500434665,3.51417706089276,0.000441118675009644,0.00263830978958149
"ENSG00000091640.8",68.8295292185898,0.780646978753995,0.267365403616877,2.91977558873932,0.00350283526327282,0.0150669900365434
"ENSG00000114999.8",48.642184150706,0.780385729161408,0.289356449305581,2.69697022836102,0.00699735259977881,0.0264082778405114
"ENSG00000145391.14",158.688201488414,0.779677767543706,0.239463925164064,3.2559299569216,0.00113021629438596,0.00583697230982222
"ENSG00000145912.10",150.550566668901,0.775708934180567,0.26997404682571,2.8732722396881,0.0040624388073038,0.0170080771399119
"ENSG00000108256.9",146.431119071231,0.775024981254492,0.234973623564421,3.29834885081051,0.000972552244528274,0.00513821769122622
"ENSG00000125691.14",676.85359897372,0.774901545610634,0.172364031594732,4.49572650651736,6.93328069706279e-06,7.58993294122499e-05
"ENSG00000116649.10",67.163637844997,0.772512101254626,0.310040271407654,2.49165083538098,0.0127150965757471,0.0426553453502627
"ENSG00000161526.15",96.986974707973,0.772450929747474,0.311159819329805,2.48248932465389,0.0130467977086028,0.043563852845717
"ENSG00000147123.12",67.9396279664723,0.769627867534979,0.258435780139403,2.97802365879768,0.00290113589710371,0.0128364021374904
"ENSG00000196262.15",465.789914680528,0.768387496929362,0.200944260417768,3.82388377419621,0.000131365858371515,0.000957050569110342
"ENSG00000143742.14",132.025883398465,0.766244630057312,0.308433346082056,2.48431189360913,0.0129802065131426,0.0434055894049709
"ENSG00000141510.19",40.9962565311003,0.764939265691669,0.267684379974209,2.85761636807261,0.00426836093297287,0.0177171776983306
"ENSG00000184983.11",104.276141420228,0.762841626972992,0.24607960513685,3.09997907607484,0.00193534314022546,0.00918434880651073
"ENSG00000109180.15",66.7078736445444,0.762680800700915,0.294379869374639,2.59080487507893,0.00957517655535106,0.0341571808115133
"ENSG00000011007.13",64.7185933449292,0.761949380620373,0.225374078911416,3.38082083041972,0.000722696504596353,0.00401640181315495
"ENSG00000103187.8",582.219829266379,0.761895007475752,0.179221667474144,4.25113223313619,2.1269253898578e-05,0.000198176430983783
"ENSG00000105640.13",777.340030496713,0.760206240657387,0.275376846960304,2.76060332975986,0.00576947037742053,0.0227114128521945
"ENSG00000049656.14",104.288913235036,0.759485667067177,0.210308326344508,3.61129623476274,0.000304670411955394,0.00193787662432128
"ENSG00000150991.16",489.338627865678,0.757576622901175,0.204746918367246,3.70006361483958,0.000215545428657158,0.00146074671794995
"ENSG00000103194.16",68.9823093914011,0.754027283456475,0.307739313118077,2.45021435778393,0.0142771191207681,0.0467467716780103
"ENSG00000163597.17",95.4478646045047,0.753673997164373,0.280287469326043,2.68893218443406,0.00716809797586013,0.0269985937355467
"ENSG00000170348.9",179.935086777552,0.753216517288631,0.220352318818828,3.41823730889766,0.000630281266813309,0.00357020416920107
"ENSG00000008394.13",156.571923110033,0.75208447129176,0.306046191370605,2.457421436691,0.0139938415077296,0.0460433066723063
"ENSG00000202538.1",124.263398611694,0.750407079347294,0.302725727165822,2.47883483961787,0.0131812325729219,0.0439181457588404
"ENSG00000152952.14",77.5662959034806,0.749929251859068,0.219647633694584,3.41423779188912,0.00063960725698007,0.0036121704800673
"ENSG00000092010.15",199.912299604979,0.745722041688996,0.268104131620352,2.78146419147682,0.00541143001416367,0.0215531147583465
"ENSG00000167863.12",138.076313924248,0.744748775575254,0.197354837472352,3.77365351219013,0.000160874151757708,0.00113686009719251
"ENSG00000169567.13",134.03995677659,0.743848699080096,0.201778747357112,3.68645711613828,0.000227397739908358,0.0015213684019437
"ENSG00000153922.12",70.7744749932819,0.742095265781821,0.269472432191879,2.75388194534649,0.00588930073077493,0.0230536620496871
"ENSG00000162702.8",63.5343147192201,0.741453060578345,0.293726540226226,2.52429712346485,0.0115929898138185,0.039724677358938
"ENSG00000100316.16",1276.58835346597,0.741197504120229,0.152718305052081,4.85336387060779,1.21384674467533e-06,1.71466160677427e-05
"ENSG00000266472.6",61.6447043579934,0.740735487828557,0.240282778297771,3.08276561922635,0.00205086612570313,0.00964029885435304
"ENSG00000117395.13",176.712045953671,0.739280356023733,0.248043312058054,2.98044865588115,0.00287826484210508,0.0127411911713486
"ENSG00000166794.6",531.022004928412,0.735843594341357,0.196800790321987,3.739027638748,0.000184733417964801,0.00127579823843727
"ENSG00000167996.16",2387.63998595318,0.735714958378021,0.192822647499085,3.81550076155608,0.00013590703688134,0.00098632071450094
"ENSG00000198900.7",413.213071393728,0.734571914645065,0.221619491853131,3.3145636627119,0.000917862763651855,0.00489873497654418
"ENSG00000119042.18",41.498399507175,0.731850592972536,0.281333837398516,2.60136000610496,0.00928549546025266,0.033398001999076
"ENSG00000164754.16",361.750478843136,0.728437963336494,0.147781366906244,4.92915973499306,8.25840334509949e-07,1.22317860866096e-05
"ENSG00000174197.19",62.7028845211663,0.726525299156415,0.285851693743214,2.54161621238832,0.0110341258037545,0.0381856962054988
"ENSG00000077312.9",79.724319429185,0.724421165252912,0.232788710207948,3.11192567975393,0.00185871286117809,0.00887434118210727
"ENSG00000029363.17",148.295975368484,0.724365048504215,0.27281574625781,2.65514384136645,0.00792745970166417,0.0293771323326816
"ENSG00000158710.15",279.847750903731,0.723164050565088,0.218648808275865,3.30742278573357,0.000941586655212394,0.00499985698540065
"ENSG00000184076.13",61.2090888058959,0.720407847462052,0.281872694363735,2.5557915394686,0.0105946568213307,0.0369786269449001
"ENSG00000111300.10",57.6786473945843,0.718339386306103,0.280351312351253,2.56228294521445,0.0103986563676946,0.0364417198600012
